"b""like the film's almost anthropologically detailed realization of early-'80s suburbia , it's significant without being overstated . \r\n""",1
"b""while mcfarlane's animation lifts the film firmly above the level of other coming-of-age films . . . it's also so jarring that it's hard to get back into the boys' story . \r\n""",1
"b'if nothing else , this movie introduces a promising , unusual kind of psychological horror . \r\n'",1
"b'in a normal screen process , these bromides would be barely enough to sustain an interstitial program on the discovery channel . but in imax 3-d , the clich\xe9s disappear into the vertiginous perspectives opened up by the photography . \r\n'",1
b'writer-director burger imaginatively fans the embers of a dormant national grief and curiosity that has calcified into chronic cynicism and fear . \r\n',1
b' . . . a roller-coaster ride of a movie\r\n',1
"b'i enjoyed time of favor while i was watching it , but i was surprised at how quickly it faded from my memory . \r\n'",1
"b'chicago is sophisticated , brash , sardonic , completely joyful in its execution . \r\n'",1
"b""steve irwin's method is ernest hemmingway at accelerated speed and volume . \r\n""",1
b'a refreshing korean film about five female high school friends who face an uphill battle when they try to take their relationships into deeper waters . \r\n',1
"b""on the surface , it's a lovers-on-the-run crime flick , but it has a lot in common with piesiewicz's and kieslowski's earlier work , films like the double life of veronique . \r\n""",1
"b'the values that have held the enterprise crew together through previous adventures and perils do so again-courage , self-sacrifice and patience under pressure . \r\n'",1
"b""if it's possible for a sequel to outshine the original , then sl2 does just that . \r\n""",1
b'a romantic comedy that operates by the rules of its own self-contained universe . \r\n',1
"b""4 friends , 2 couples , 2000 miles , and all the pabst blue ribbon beer they can drink - it's the ultimate redneck road-trip . \r\n""",1
"b""the film is often filled with a sense of pure wonderment and excitement not often seen in today's cinema du sarcasm\r\n""",1
"b""it might be tempting to regard mr . andrew and his collaborators as oddballs , but mr . earnhart's quizzical , charming movie allows us to see them , finally , as artists . \r\n""",1
b'a feel-good picture in the best sense of the term . \r\n',1
"b'edited and shot with a syncopated style mimicking the work of his subjects , pray turns the idea of the documentary on its head , making it rousing , invigorating fun lacking any mtv puffery . \r\n'",1
"b'a mostly intelligent , engrossing and psychologically resonant suspenser . \r\n'",1
"b""it's this memory-as-identity obviation that gives secret life its intermittent unease , reaffirming that long-held illusions are indeed reality , and that erasing them recasts the self . \r\n""",1
"b""hip-hop has a history , and it's a metaphor for this love story . \r\n""",1
"b""in scope , ambition and accomplishment , children of the century . . . takes kurys' career to a whole new level . \r\n""",1
"b""this may not have the dramatic gut-wrenching impact of other holocaust films , but it's a compelling story , mainly because of the way it's told by the people who were there . \r\n""",1
"b'between the drama of cube ? s personal revelations regarding what the shop means in the big picture , iconic characters gambol fluidly through the story , with charming results . \r\n'",1
"b'a gentle , compassionate drama about grief and healing . \r\n'",1
"b'somewhere short of tremors on the modern b-scene : neither as funny nor as clever , though an agreeably unpretentious way to spend ninety minutes . \r\n'",1
b'digital-video documentary about stand-up comedians is a great glimpse into a very different world . \r\n',1
"b'unlike most teen flicks , swimming takes its time to tell its story , casts mostly little-known performers in key roles , and introduces some intriguing ambiguity . \r\n'",1
"b""an enthralling , playful film that constantly frustrates our desire to know the 'truth' about this man , while deconstructing the very format of the biography in a manner that derrida would doubtless give his blessing to . \r\n""",1
"b' "" extreme ops "" exceeds expectations . good fun , good action , good acting , good dialogue , good pace , good cinematography . \r\n'",1
b'you should pay nine bucks for this : because you can hear about suffering afghan refugees on the news and still be unaffected . dramas like this make it human . \r\n',1
"b'a thunderous ride at first , quiet cadences of pure finesse are few and far between ; their shortage dilutes the potency of otherwise respectable action . still , this flick is fun , and host to some truly excellent sequences . \r\n'",1
"b""it's obviously struck a responsive chord with many south koreans , and should work its magic in other parts of the world . \r\n""",1
"b""run , don't walk , to see this barbed and bracing comedy on the big screen . \r\n""",1
b'a classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done . \r\n',1
"b""it is nature against progress . in fessenden's horror trilogy , this theme has proved important to him and is especially so in the finale . \r\n""",1
"b""it's not exactly a gourmet meal but the fare is fair , even coming from the drive-thru . \r\n""",1
"b'this is what imax was made for : strap on a pair of 3-d goggles , shut out the real world , and take a vicarious voyage to the last frontier -- space . \r\n'",1
"b'merely as a technical , logistical feat , russian ark marks a cinematic milestone . \r\n'",1
"b'[schweiger is] talented and terribly charismatic , qualities essential to both movie stars and social anarchists . \r\n'",1
"b""it's a great deal of sizzle and very little steak . but what spectacular sizzle it is ! . . . in this incarnation its fizz is infectious . \r\n""",1
b'an original gem about an obsession with time . \r\n',1
b'it will delight newcomers to the story and those who know it from bygone days . \r\n',1
b'gloriously goofy ( and gory ) midnight movie stuff . \r\n',1
b'the film overcomes the regular minefield of coming-of-age cliches with potent doses of honesty and sensitivity . \r\n',1
"b""if your senses haven't been dulled by slasher films and gorefests , if you're a connoisseur of psychological horror , this is your ticket . \r\n""",1
"b""it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene . \r\n""",1
b'it is intensely personal and yet -- unlike quills -- deftly shows us the temper of the times . \r\n',1
"b'as lo-fi as the special effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a way that george lucas has long forgotten . \r\n'",1
"b""like mike doesn't win any points for originality . it does succeed by following a feel-good formula with a winning style , and by offering its target audience of urban kids some welcome role models and optimism . \r\n""",1
"b""it's a hoot and a half , and a great way for the american people to see what a candidate is like when he's not giving the same 15-cent stump speech . \r\n""",1
"b'far from perfect , but its heart is in the right place . . . innocent and well-meaning . \r\n'",1
"b'a sad , superior human comedy played out on the back roads of life . \r\n'",1
"b'waydowntown is by no means a perfect film , but its boasts a huge charm factor and smacks of originality . \r\n'",1
"b'tim allen is great in his role but never hogs the scenes from his fellow cast , as there are plenty of laughs and good lines for everyone in this comedy . \r\n'",1
"b'more a load of enjoyable , conan-esque claptrap than the punishing , special-effects soul assaults the mummy pictures represent . \r\n'",1
"b'enormously likable , partly because it is aware of its own grasp of the absurd . \r\n'",1
"b""here's a british flick gleefully unconcerned with plausibility , yet just as determined to entertain you . \r\n""",1
"b""it's an old story , but a lively script , sharp acting and partially animated interludes make just a kiss seem minty fresh . \r\n""",1
b'must be seen to be believed . \r\n',1
"b""ray liotta and jason patric do some of their best work in their underwritten roles , but don't be fooled : nobody deserves any prizes here . \r\n""",1
"b""everything that has to do with yvan and charlotte , and everything that has to do with yvan's rambunctious , jewish sister and her non-jew husband , feels funny and true . \r\n""",1
"b'sweet home alabama "" is what it is \x96 a nice , harmless date film . . . \r\n'",1
"b""the year's happiest surprise , a movie that deals with a real subject in an always surprising way . \r\n""",1
"b""fans of behan's work and of irish movies in general will be rewarded by borstal boy . \r\n""",1
"b""its mysteries are transparently obvious , and it's too slowly paced to be a thriller . [but it's] worth recommending because of two marvelous performances by michael caine and brendan fraser . \r\n""",1
"b""the film is faithful to what one presumes are the book's twin premises -- that we become who we are on the backs of our parents , but we have no idea who they were at our age ; and that time is a fleeting and precious commodity no matter how old you are . \r\n""",1
"b""stephen earnhart's homespun documentary mule skinner blues has nothing but love for its posse of trailer park denizens . \r\n""",1
b'a solidly seaworthy chiller . \r\n',1
"b'if you can get past the fantastical aspects and harsh realities of "" the isle "" you\'ll get a sock-you-in-the-eye flick that is a visual tour-de-force and a story that is unlike any you will likely see anywhere else . \r\n'",1
"b""there are as many misses as hits , but ultimately , it finds humor in the foibles of human behavior , and it's a welcome return to the roots of a genre that should depend on surprises . \r\n""",1
b'a well-made thriller with a certain level of intelligence and non-reactionary morality . \r\n',1
"b""there's enough science to make it count as educational , and enough beauty to make it unforgettable . \r\n""",1
"b'remains a solid , if somewhat heavy-handed , account of the near-disaster . . . done up by howard with a steady , if not very imaginative , hand . \r\n'",1
"b""makmalbaf follows a resolutely realistic path in this uncompromising insight into the harsh existence of the kurdish refugees of iran's borderlands . \r\n""",1
"b'for a good chunk of its running time , trapped is an effective and claustrophobic thriller . \r\n'",1
b'most of crush is a clever and captivating romantic comedy with a welcome pinch of tartness . \r\n',1
b'nair does capture the complexity of a big family and its trials and tribulations . . . \r\n',1
"b'the seaside splendor and shallow , beautiful people are nice to look at while you wait for the story to get going . \r\n'",1
"b""rare is the 'urban comedy' that even attempts the insight and honesty of this disarming indie . \r\n""",1
"b""ranks among willams' best screen work . \r\n""",1
b'engagingly captures the maddening and magnetic ebb and flow of friendship . \r\n',1
b'an experience so engrossing it is like being buried in a new environment . \r\n',1
"b""it's traditional moviemaking all the way , but it's done with a lot of careful period attention as well as some very welcome wit . \r\n""",1
b'thoroughly enjoyable . \r\n',1
"b""maybe it's just because this past year has seen the release of some of the worst film comedies in decades . . . but honestly , analyze that really isn't all that bad . \r\n""",1
"b'a droll , well-acted , character-driven comedy with unexpected deposits of feeling . \r\n'",1
"b""this is simply the most fun you'll ever have with a documentary ! \r\n""",1
b'a very funny movie . \r\n',1
"b""watching haneke's film is , aptly enough , a challenge and a punishment . but watching huppert , a great actress tearing into a landmark role , is riveting . \r\n""",1
b'a cop story that understands the medium amazingly well . \r\n',1
"b""one of the best , most understated performances of [jack nicholson's] career . \r\n""",1
"b'britney has been delivered to the big screen safe and sound , the way we like our 20-year-old superstar girls to travel on the fame freeway . \r\n'",1
"b""those outside show business will enjoy a close look at people they don't really want to know . \r\n""",1
b'the kind of nervous film that will either give you a mild headache or exhilarate you . \r\n',1
b'watching beanie and his gang put together his slasher video from spare parts and borrowed materials is as much fun as it must have been for them to make it . \r\n',1
"b""children may not understand everything that happens -- i'm not sure even miyazaki himself does -- but they will almost certainly be fascinated , and undoubtedly delighted . \r\n""",1
b'a fascinating and fun film . \r\n',1
"b'tadpole is a sophisticated , funny and good-natured treat , slight but a pleasure . \r\n'",1
"b'this insightful , oscar-nominated documentary , in which children on both sides of the ever-escalating conflict have their say away from watchful parental eyes , gives peace yet another chance . \r\n'",1
b'i admired this work a lot . \r\n',1
"b""whether you're moved and love it , or bored or frustrated by the film , you'll still feel something . \r\n""",1
b' . . . there are enough moments of heartbreaking honesty to keep one glued to the screen . \r\n',1
"b'my goodness , queen latifah has a lot to offer and she seemed to have no problem flaunting her natural gifts . she must have a very strong back . \r\n'",1
"b'a smart , sweet and playful romantic comedy . \r\n'",1
b'australian actor/director john polson and award-winning english cinematographer giles nuttgens make a terrific effort at disguising the obvious with energy and innovation . \r\n',1
"b'without heavy-handedness , dong provides perspective with his intelligent grasp of human foibles and contradictions . \r\n'",1
"b'solid , lump-in-the-throat family entertainment that derives its power by sticking to the facts . \r\n'",1
"b'as an entertainment , the movie keeps you diverted and best of all , it lightens your wallet without leaving a sting . \r\n'",1
b'it is interesting and fun to see goodall and her chimpanzees on the bigger-than-life screen . \r\n',1
"b""it won't bust your gut -- and it's not intended to -- it's merely a blandly cinematic surgical examination of what makes a joke a joke . \r\n""",1
"b'a somewhat crudely constructed but gripping , questing look at a person so racked with self-loathing , he becomes an enemy to his own race . \r\n'",1
"b'it extends the writings of jean genet and john rechy , the films of fassbinder , perhaps even the nocturnal works of goya . \r\n'",1
"b""narc may not get an 'a' for originality , but it wears its b-movie heritage like a badge of honor . \r\n""",1
"b""with the film's striking ending , one realizes that we have a long way to go before we fully understand all the sexual permutations involved . \r\n""",1
"b""[drumline] is entertaining for what it does , and admirable for what it doesn't do . \r\n""",1
b'at its best early on as it plays the culture clashes between the brothers . \r\n',1
"b'[a] rare , beautiful film . \r\n'",1
b'an unabashedly schmaltzy and thoroughly enjoyable true story . \r\n',1
b'a thoughtful look at a painful incident that made headlines in 1995 . \r\n',1
b'you walk out of the good girl with mixed emotions disapproval of justine combined with a tinge of understanding for her actions . \r\n',1
b'tsai ming-liang has taken his trademark style and refined it to a crystalline point . \r\n',1
"b'purely propaganda , a work of unabashed hero worship , it is nonetheless -- and likely inadvertently -- a timely and invaluable implicit reminder of the role that u . s . foreign policy has played in the rise of castro . \r\n'",1
"b'now trimmed by about 20 minutes , this lavish three-year-old production has enough grandeur and scale to satisfy as grown-up escapism . \r\n'",1
"b""we get some truly unique character studies and a cross-section of americana that hollywood couldn't possibly fictionalize and be believed . \r\n""",1
"b'though this film can be clumsy , its ambitions are equally -- and admirably -- uncommercial . \r\n'",1
"b'daring , mesmerizing and exceedingly hard to forget . \r\n'",1
"b""the dangerous lives of altar boys' take on adolescence feels painfully true . \r\n""",1
"b""moore's performance impresses almost as much as her work with haynes in 1995's safe . \r\n""",1
"b""visits spy-movie territory like a novel you can't put down , examines a footnote to history seldom brought to light on the screen , and keeps you guessing from first frame to last . \r\n""",1
"b'an absorbing , slice-of-depression life that touches nerves and rings true . \r\n'",1
"b'mr . parker has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom . \r\n'",1
b'the result is something quite fresh and delightful . \r\n',1
b'all but the most persnickety preteens should enjoy this nonthreatening but thrilling adventure . \r\n',1
"b""despite its many infuriating flaws -- not the least of which is amy's self-absorbed personality -- amy's o's honesty will win you over . \r\n""",1
"b""this is one of polanski's best films . \r\n""",1
"b'day is not a great bond movie , but it is a good bond movie , which still makes it much better than your typical bond knock-offs . \r\n'",1
b'polished korean political-action film is just as good -- and bad -- as hollywood action epics . is this progress ? \r\n',1
"b'elling , portrayed with quiet fastidiousness by per christian ellefsen , is a truly singular character , one whose frailties are only slightly magnified versions of the ones that vex nearly everyone . \r\n'",1
"b""denis and co-writer michele petin's impeccable screenplay penetrates with a rawness that that is both unflinching and tantalizing . lead provocatuers testud and parmentier give superlative performances\r\n""",1
"b'an absorbing trip into the minds and motivations of people under stress as well as a keen , unsentimental look at variations on the theme of motherhood . \r\n'",1
"b'i admired it , particularly that unexpected downer of an ending . \r\n'",1
"b'the passions aroused by the discord between old and new cultures are set against the strange , stark beauty of the mideast desert , so lovingly and perceptively filmed that you can almost taste the desiccated air . \r\n'",1
b'remarkably accessible and affecting . \r\n',1
"b'never mind whether you buy the stuff about barris being a cia hit man . the kooky yet shadowy vision clooney sustains throughout is daring , inventive and impressive . \r\n'",1
"b'a triumph of art direction over narrative , but what art direction ! \r\n'",1
"b""behan himself knew how to spin a tale and one can't help but think he'd appreciate this attempt to turn his life into art . \r\n""",1
"b""jir\xed hubac's script is a gem . his characters are engaging , intimate and the dialogue is realistic and greatly moving . the scope of the silberstein family is large and we grow attached to their lives , full of strength , warmth and vitality . . \r\n""",1
"b""moore's complex and important film is also , believe it or not , immensely entertaining , a david and goliath story that's still very much playing itself out . \r\n""",1
"b""the additional storyline is interesting and entertaining , but it doesn't have the same magical quality as the beginning of the story . i like the new footage and still love the old stuff . \r\n""",1
"b'though mama takes a bit too long to find its rhythm and a third-act plot development is somewhat melodramatic , its ribald humor and touching nostalgia are sure to please anyone in search of a jules and jim for the new millennium . \r\n'",1
"b""you might not buy the ideas . but you'll definitely want the t-shirt . \r\n""",1
b'provides an intriguing window into the imagination and hermetic analysis of todd solondz . \r\n',1
"b'windtalkers is shapelessly gratifying , the kind of movie that invites you to pick apart its faults even as you have to admit that somehow it hit you where you live . \r\n'",1
b'presents an astute appraisal of middle american musical torpor and the desperate struggle to escape it . \r\n',1
"b'just what makes us happy , anyway ? \r\n'",1
"b'a thoughtful , moving piece that faces difficult issues with honesty and beauty . \r\n'",1
b'one of the greatest romantic comedies of the past decade . \r\n',1
"b""you wouldn't call the good girl a date movie ( an anti-date movie is more like it ) , but when it's good , it's good and horrid . \r\n""",1
"b""benefits from a strong performance from zhao , but it's dong jie's face you remember at the end . \r\n""",1
b'this is a film brimming with detail and nuance and one that speaks volumes about the ability of the human spirit to find solace in events that could easily crush it forever . \r\n',1
"b'the director , steven shainberg , has succeeded by focusing intently on his characters , making them quirky individuals rather than figures of fun . \r\n'",1
"b""it ultimately stands forth as an important chronicle of the abuses of one of latin america's most oppressive regimes . \r\n""",1
"b'the movie has a soft , percolating magic , a deadpan suspense . \r\n'",1
b'a well-made and often lovely depiction of the mysteries of friendship . \r\n',1
"b'using his audience as a figurative port-of-call , dong pulls his even-handed ideological ship to their dock for unloading , before he continues his longer journey still ahead . \r\n'",1
b' . . . understands that a generation defines its music as much as the music defines a generation . \r\n',1
b'the transporter is as lively and as fun as it is unapologetically dumb\r\n',1
"b""as a witness to several greek-american weddings -- but , happily , a victim of none -- i can testify to the comparative accuracy of ms . vardalos' memories and insights . \r\n""",1
b'has it ever been possible to say that williams has truly inhabited a character ? it is now . \r\n',1
"b""by presenting an impossible romance in an impossible world , pumpkin dares us to say why either is impossible -- which forces us to confront what's possible and what we might do to make it so . \r\n""",1
"b'an impressive debut for first-time writer-director mark romanek , especially considering his background is in music video . \r\n'",1
"b'an incendiary , deeply thought-provoking look at one of the most peculiar ( and peculiarly venomous ) bigotries in our increasingly frightening theocracy\r\n'",1
"b'all the performances are top notch and , once you get through the accents , all or nothing becomes an emotional , though still positive , wrench of a sit . \r\n'",1
"b' "" its successes are also tempered with elements which prove the direct antithesis of what it gets right . "" \r\n'",1
"b""it's solid and affecting and exactly as thought-provoking as it should be . \r\n""",1
"b""this is such a dazzlingly self-assured directorial debut that it's hard to know what to praise first . \r\n""",1
"b""parker holds true to wilde's own vision of a pure comedy with absolutely no meaning , and no desire to be anything but a polished , sophisticated entertainment that is in love with its own cleverness . \r\n""",1
"b""m\xfcnch's genuine insight makes the film's occasional overindulgence forgivable . \r\n""",1
"b'thankfully , the film , which skirts that rapidly deteriorating line between fantasy and reality . . . takes a tongue-in-cheek attitude even as it pushes the croc hunter agenda . \r\n'",1
"b""ultimately , the message of trouble every day seems to be that all sexual desire disrupts life's stasis . \r\n""",1
"b""if you're like me , a sucker for a good old fashion romance and someone who shamelessly loves to eat , then mostly martha offers all the perfect ingredients to more than satisfy your appetite . \r\n""",1
"b'the film has just enough of everything -- re-enactments , archival footage , talking-head interviews -- and the music is simply sublime . \r\n'",1
"b'there are a few stabs at absurdist comedy . . . but mostly the humor is of the sweet , gentle and occasionally cloying kind that has become an iranian specialty . \r\n'",1
b'a wonderful character-based comedy . \r\n',1
"b'it would be interesting to hear from the other side , but in talk to her , the women are down for the count . \r\n'",1
b'an endearingly offbeat romantic comedy with a great meet-cute gimmick . \r\n',1
"b'the unique tug-of-war with viewer expectations is undeniable , if not a pleasure in its own right . \r\n'",1
"b""it uses an old-time formula , it's not terribly original and it's rather messy -- but you just have to love the big , dumb , happy movie my big fat greek wedding . \r\n""",1
"b""it's almost impossible not to be moved by the movie's depiction of sacrifice and its stirring epilogue in post-soviet russia . \r\n""",1
"b""who knows what exactly godard is on about in this film , but his words and images don't have to add up to mesmerize you . \r\n""",1
"b'the tone is balanced , reflective and reasonable . \r\n'",1
"b'the principals in this cast are all fine , but bishop and stevenson are standouts . \r\n'",1
"b'it could change america , not only because it is full of necessary discussion points , but because it is so accessible that it makes complex politics understandable to viewers looking for nothing but energetic entertainment . \r\n'",1
"b""what's most striking about this largely celebratory film . . . is the sense of isolation that permeates these bastions of individuality in an ikea world . \r\n""",1
"b"" . . . if you're in a mind set for goofy comedy , the troopers will entertain with their gross outs , bawdy comedy and head games . \r\n""",1
"b""somewhat blurred , but kinnear's performance is razor sharp . \r\n""",1
"b'as a director , mr . ratliff wisely rejects the temptation to make fun of his subjects . \r\n'",1
"b""for anyone who remembers the '60s or is interested in one man's response to stroke , ram dass : fierce grace is worth seeking out . \r\n""",1
"b'intriguing and beautiful film , but those of you who read the book are likely to be disappointed . \r\n'",1
"b'the new guy does have a heart . now , if it only had a brain . \r\n'",1
